length,price_change,max_price,min_price,volatility,avg_volume,trend_slope,normalized_series,segment_id,start_date,end_date,code
8,-0.021343050494534103,19.21,17.95,0.023259357979822266,10600100.0,-0.05125000000000002,"[1.         0.75396825 0.61904762 0.63492063 0.         0.41269841
 0.66666667 0.67460317]",53,2025-11-17,2025-11-26,688108
2,0.013903743315508105,18.96,18.7,,7614843.5,0.13000000000000078,[0. 1.],54,2025-11-27,2025-11-28,688108
6,-0.020733652312599524,18.81,17.84,0.0217287143585912,9250382.833333334,-0.0649999999999995,[1.         0.60824742 0.01030928 0.         0.20618557 0.59793814],55,2025-12-01,2025-12-08,688108
9,-0.000551571980143299,18.19,17.3,0.018603988285594026,8298958.777777778,-0.0011111111111108901,"[0.93258427 1.         0.6741573  0.66292135 0.23595506 0.
 0.3258427  0.2247191  0.92134831]",56,2025-12-09,2025-12-19,688108
5,0.1599111604664075,20.89,17.77,0.0743748360398903,28202799.4,0.5759999999999998,[0.07692308 0.         0.00320513 0.8525641  1.        ],57,2025-12-22,2025-12-26,688108
4,0.13743842364532016,23.09,19.24,0.13283571126016158,33731729.5,0.6974999999999998,[0.27532468 0.01038961 0.         1.        ],58,2025-12-29,2026-01-05,688108
5,0.04823008849557521,23.69,21.89,0.03408880005336157,42898184.8,0.21799999999999997,[0.39444444 0.         0.40555556 0.43888889 1.        ],59,2026-01-06,2026-01-12,688108
2,0.025858414582450168,24.2,23.59,,41789806.0,0.3049999999999997,[0. 1.],60,2026-01-13,2026-01-14,688108
2,0.01235093696763199,23.77,23.48,,22441327.0,0.14499999999999957,[0. 1.],61,2026-01-15,2026-01-16,688108
4,0.058564509026860334,24.04,22.71,0.026150419229455078,20345958.25,0.3324999999999996,[0.         0.12030075 0.96992481 1.        ],62,2026-01-19,2026-01-22,688108
2,0.06906655504395139,25.54,23.89,,26081528.5,0.8249999999999993,[0. 1.],63,2026-01-23,2026-01-26,688108
4,-0.03757911392405074,25.28,24.1,0.01930539382441935,16657568.25,-0.2375000000000007,[1.         0.44067797 0.         0.19491525],64,2026-01-27,2026-01-30,688108
6,-0.05468102734051368,24.14,22.51,0.019760575066037497,14315601.666666666,-0.22000000000000006,[1.         0.66257669 0.11656442 0.04294479 0.         0.19018405],65,2026-02-02,2026-02-09,688108
7,0.018246550956831337,22.88,22.21,0.010454842896212136,8758509.42857143,0.058571428571428594,"[0.3880597  0.31343284 0.         0.08955224 0.         0.65671642
 1.        ]",66,2026-02-10,2026-02-26,688108
6,-0.025089605734766967,22.32,20.41,0.04240421250682165,11253152.666666666,-0.09333333333333312,[1.         0.62303665 0.02094241 0.         0.08376963 0.70680628],67,2026-02-27,2026-03-06,688108
2,0.018665422305179587,21.83,21.43,,7626525.5,0.1999999999999993,[0. 1.],68,2026-03-09,2026-03-10,688108
4,-0.0009216589861750956,21.78,21.38,0.016547415106223963,7445748.0,-0.004999999999999893,[0.8  1.   0.   0.75],69,2026-03-11,2026-03-16,688108
2,0.006038086391082165,21.66,21.53,,7960093.5,0.0649999999999995,[0. 1.],70,2026-03-17,2026-03-18,688108
5,-0.038479809976247135,21.05,19.12,0.04914967254850432,8117697.4,-0.16200000000000045,[1.         0.62176166 0.         0.52849741 0.58031088],71,2026-03-19,2026-03-25,688108
2,0.028890015205271173,20.3,19.73,,8186332.5,0.28500000000000014,[0. 1.],72,2026-03-26,2026-03-27,688108
4,0.12185297079556907,22.28,19.86,0.030286543271103594,17039345.75,0.6050000000000004,[0.         0.19834711 0.82231405 1.        ],73,2026-03-30,2026-04-02,688108
3,0.02703984819734347,21.65,20.8,0.03828850076387337,11884687.666666666,0.19000000000000009,[0.32941176 0.         1.        ],74,2026-04-03,2026-04-08,688108
3,0.0347254809948382,22.05,21.31,0.015390899665018432,11025010.0,0.24666666666666734,[0.         0.81081081 1.        ],75,2026-04-09,2026-04-13,688108
2,0.005015959872320995,22.04,21.93,,10944624.5,0.054999999999999716,[0. 1.],76,2026-04-14,2026-04-15,688108
5,0.011039558417663386,21.98,21.2,0.02368236815751092,10481819.6,0.048000000000000397,[0.69230769 0.30769231 0.35897436 0.         1.        ],77,2026-04-16,2026-04-22,688108
2,0.004741583688952177,21.19,21.09,,11832915.5,0.05000000000000071,[0. 1.],78,2026-04-23,2026-04-24,688108
6,0.06070745697896747,22.19,20.6,0.015343605554741664,12508785.666666666,0.2116666666666666,[0.20125786 0.         0.25157233 0.52830189 0.74213836 1.        ],79,2026-04-27,2026-05-07,688108
2,0.00960658737419949,22.07,21.86,,14018107.0,0.10500000000000043,[0. 1.],80,2026-05-08,2026-05-11,688108
2,0.03165137614678889,22.49,21.8,,13839282.5,0.34499999999999886,[0. 1.],81,2026-05-12,2026-05-13,688108
2,0.058974358974358904,20.65,19.5,,36732382.0,0.5749999999999993,[0. 1.],82,2026-05-14,2026-05-15,688108
2,0.03154263183834404,20.93,20.29,,16027475.5,0.3200000000000003,[0. 1.],83,2026-05-18,2026-05-19,688108
2,0.013833992094861717,20.52,20.24,,17280398.5,0.14000000000000057,[0. 1.],84,2026-05-20,2026-05-21,688108
3,-0.0011331444759206557,35.3,35.1,0.007229549489577277,1749698.3333333333,-0.01333333333333305,[1.  0.  0.8],0,2024-09-06,2024-09-10,688396
3,0.005767012687427994,34.88,34.65,0.005305322152568667,1768153.6666666667,0.06666666666666761,[0.13043478 0.         1.        ],1,2024-09-11,2024-09-13,688396
3,0.010885554574874888,34.36,33.99,0.006455227863054935,2428308.3333333335,0.12333333333333248,[0.         0.91891892 1.        ],2,2024-09-18,2024-09-20,688396
9,0.6647144948755491,56.85,34.15,0.07858669184470425,13126495.111111112,2.5222222222222226,"[0.         0.0722467  0.11101322 0.16784141 0.24977974 0.57268722
 0.98810573 0.99339207 1.        ]",3,2024-09-23,2024-10-10,688396
7,0.046109510086455446,54.45,47.5,0.052887144190525516,14543467.0,0.3428571428571437,"[0.65467626 0.64460432 0.37410072 0.16115108 0.         0.68057554
 1.        ]",4,2024-10-11,2024-10-21,688396
4,-0.00851466414380327,52.85,51.84,0.012102912627140465,9763525.5,-0.11250000000000071,[1.         0.64356436 0.         0.55445545],5,2024-10-22,2024-10-25,688396
4,-0.028901734104046242,51.9,49.69,0.022152565698997234,8520214.25,-0.375,[1.         0.68325792 0.         0.32126697],6,2024-10-28,2024-10-31,688396
3,0.037923342121273525,51.18,49.31,0.02156529849836639,9488158.333333334,0.6233333333333325,[0.         0.09625668 1.        ],7,2024-11-01,2024-11-05,688396
4,0.11996066863323503,56.95,50.85,0.03465384758423631,16708125.5,1.5250000000000004,[0.         0.35245902 0.37540984 1.        ],8,2024-11-06,2024-11-11,688396
6,-0.049527881703189044,56.13,51.25,0.030658735669236433,11864189.5,-0.46333333333333354,[1.         0.875      0.44262295 0.31762295 0.         0.43032787],9,2024-11-12,2024-11-19,688396
6,-0.05188679245283019,53.0,49.2,0.02431311144621187,7231735.0,-0.4583333333333333,[1.         0.73157895 0.11842105 0.10526316 0.         0.27631579],10,2024-11-20,2024-11-27,688396
2,0.011854530841872539,50.36,49.77,,6714436.0,0.29499999999999815,[0. 1.],11,2024-11-28,2024-11-29,688396
5,-0.006951340615690197,50.35,49.25,0.011561889027831035,7303100.0,-0.07000000000000028,[1.         0.60909091 0.43636364 0.         0.68181818],12,2024-12-02,2024-12-06,688396
7,-0.029120323559150754,49.48,47.8,0.007943600333666296,7037238.571428572,-0.2057142857142864,"[0.98214286 1.         0.80952381 0.60119048 0.53571429 0.
 0.125     ]",13,2024-12-09,2024-12-17,688396
3,0.005857740585774083,48.08,47.51,0.01277347375479584,9038622.0,0.09333333333333371,[0.50877193 0.         1.        ],14,2024-12-18,2024-12-20,688396
2,0.012518565669424915,47.72,47.13,,7981839.0,0.29499999999999815,[0. 1.],15,2024-12-23,2024-12-24,688396
4,0.01555508203707643,47.66,46.93,0.003460039407366041,6711354.5,0.18249999999999922,[0.         0.50684932 0.5890411  1.        ],16,2024-12-25,2024-12-30,688396
4,-0.02055520237338417,47.19,45.84,0.019087837733726916,7545114.5,-0.24249999999999972,[1.         0.         0.22962963 0.28148148],17,2024-12-31,2025-01-06,688396
2,0.006775956284153055,46.06,45.75,,6385961.0,0.15500000000000114,[0. 1.],18,2025-01-07,2025-01-08,688396
4,0.01646542261251372,46.3,44.22,0.035780360154187826,5329618.25,0.1875,[0.63942308 0.         0.09615385 1.        ],19,2025-01-09,2025-01-14,688396
3,0.034497816593886586,47.38,45.8,0.013754038864346885,6046646.333333333,0.5266666666666685,[0.         0.21518987 1.        ],20,2025-01-15,2025-01-17,688396
4,0.01384681955863264,46.86,45.93,0.010621994203393026,5629018.5,0.16000000000000014,[0.31182796 0.         0.25806452 1.        ],21,2025-01-20,2025-01-23,688396
5,0.020896165445928455,47.39,45.59,0.02001801233383446,7079414.8,0.19399999999999978,[0.46111111 0.         0.         0.76666667 1.        ],22,2025-01-24,2025-02-07,688396
3,0.01466524973432529,47.74,46.19,0.03665321530221026,8277502.666666667,0.23000000000000162,[0.55483871 0.         1.        ],23,2025-02-10,2025-02-12,688396
5,0.03968423298485171,48.73,45.81,0.03705723846946672,9351747.0,0.3719999999999999,[0.3630137  0.38013699 0.34931507 0.         1.        ],24,2025-02-13,2025-02-19,688396
2,0.02368692070030908,49.7,48.55,,14003788.0,0.5750000000000028,[0. 1.],25,2025-02-20,2025-02-21,688396
3,0.012096774193548416,50.2,49.6,0.0036856692658023037,13302464.333333334,0.20000000000000048,[0.         0.28333333 1.        ],26,2025-02-24,2025-02-26,688396
4,-0.0064869247922156965,49.33,47.0,0.03970866112155447,11075297.5,-0.08000000000000007,[1.         0.         0.51072961 0.86266094],27,2025-02-27,2025-03-04,688396
2,0.018062397372742255,49.6,48.72,,8705818.5,0.4400000000000013,[0. 1.],28,2025-03-05,2025-03-06,688396
6,-0.021801727684080528,48.62,47.1,0.00979122989724939,6013026.333333333,-0.17666666666666586,[1.         0.71710526 0.73684211 0.49342105 0.         0.30263158],29,2025-03-07,2025-03-14,688396
2,0.004847207586933548,47.68,47.45,,4273301.0,0.11499999999999844,[0. 1.],30,2025-03-17,2025-03-18,688396
5,-0.033354578287656686,47.07,45.34,0.009902078333755173,4277172.8,-0.31400000000000006,[1.         0.8150289  0.26011561 0.         0.09248555],31,2025-03-19,2025-03-25,688396
2,0.003532788695076257,45.45,45.29,,3321084.5,0.08000000000000185,[0. 1.],32,2025-03-26,2025-03-27,688396
4,0.001768346595932765,45.32,44.8,0.0104445250622553,2839718.0,0.019999999999999574,[0.84615385 0.         0.96153846 1.        ],33,2025-03-28,2025-04-02,688396
6,0.03158824828804947,46.7,39.3,0.07992451178593211,9032088.666666666,0.23833333333333329,[0.80675676 0.         0.33783784 0.62027027 0.78513514 1.        ],34,2025-04-03,2025-04-11,688396
4,0.02658309920034573,47.5,45.95,0.01859285699977419,6316141.25,0.3074999999999992,[0.20645161 0.         0.87096774 1.        ],35,2025-04-14,2025-04-17,688396
4,-0.00485232067510542,47.4,47.04,0.0038862709692856516,3079316.25,-0.05749999999999922,[1.         0.61111111 0.         0.36111111],36,2025-04-18,2025-04-23,688396
2,0.008550662676357387,47.18,46.78,,2894953.5,0.1999999999999993,[0. 1.],37,2025-04-24,2025-04-25,688396
5,0.02369769427839452,47.95,46.07,0.01689066349641155,3897613.0,0.2219999999999999,[0.40957447 0.30851064 0.         0.43617021 1.        ],38,2025-04-28,2025-05-07,688396
3,0.009655751469353503,48.1,47.52,0.010411637453353722,3213187.0,0.15333333333333363,[0.20689655 0.         1.        ],39,2025-05-08,2025-05-12,688396
2,0.007593334739506572,47.77,47.41,,2706929.5,0.18000000000000327,[0. 1.],40,2025-05-13,2025-05-14,688396
2,0.015446466356326788,47.99,47.26,,2395231.5,0.365000000000002,[0. 1.],41,2025-05-15,2025-05-16,688396
9,0.013113367174280825,47.9,46.12,0.009349177244171555,2239842.4444444445,0.06888888888888861,"[0.65168539 0.38202247 0.29775281 0.15168539 0.         0.26966292
 0.68539326 0.74719101 1.        ]",42,2025-05-19,2025-05-29,688396
2,0.005248792777661137,47.88,47.63,,3185759.5,0.125,[0. 1.],43,2025-05-30,2025-06-03,688396
10,-0.04755918709407073,47.73,44.98,0.00942517946913455,2998592.8,-0.2269999999999996,"[1.         1.         0.84727273 0.86181818 0.49454545 0.46181818
 0.26909091 0.22181818 0.         0.17454545]",44,2025-06-04,2025-06-17,688396
6,0.03465018759655705,46.88,44.87,0.01179787573367252,2482002.8333333335,0.2616666666666667,[0.21890547 0.05970149 0.         0.36318408 0.82587065 1.        ],45,2025-06-18,2025-06-25,688396
4,0.02597681408329757,47.79,46.45,0.009926988043010069,3474241.75,0.3025000000000002,[0.09701493 0.         0.52985075 1.        ],46,2025-06-26,2025-07-01,688396
5,-0.01657226767358924,47.67,45.9,0.02157201506598554,3569371.8,-0.15799999999999984,[1.         0.97740113 0.83615819 0.         0.55367232],47,2025-07-02,2025-07-08,688396
15,0.03978494623655917,48.35,46.35,0.003948371066471646,3949503.8666666667,0.12333333333333343,"[0.075 0.    0.06  0.125 0.395 0.35  0.475 0.48  0.665 0.665 0.81  0.9
 0.965 0.97  1.   ]",48,2025-07-09,2025-07-29,688396
3,-0.0212632895559724,47.97,46.63,0.024604954491824368,6297026.333333333,-0.3399999999999987,[1.         0.         0.23880597],49,2025-07-30,2025-08-01,688396
4,0.025695931477515966,47.9,46.7,0.004215304218312748,4774603.0,0.29999999999999893,[0.         0.175      0.49166667 1.        ],50,2025-08-04,2025-08-07,688396
9,0.0341318634725461,48.78,46.17,0.011810137889242187,9302867.0,0.17888888888888882,"[0.38314176 0.348659   0.13409962 0.16475096 0.         0.27969349
 0.66283525 0.77777778 1.        ]",51,2025-08-08,2025-08-20,688396
6,0.11301299236956067,53.97,48.49,0.024205806456635552,20689061.5,0.9133333333333328,[0.         0.41605839 0.50547445 0.55656934 0.54014599 1.        ],52,2025-08-21,2025-08-28,688396
7,-0.05725190839694656,52.4,47.69,0.02719096921559107,14964129.285714285,-0.42857142857142855,"[1.         0.985138   0.53715499 0.46496815 0.         0.18895966
 0.36305732]",53,2025-08-29,2025-09-08,688396
3,0.035269709543568374,49.9,48.1,0.027928402943923864,10283583.0,0.5666666666666652,[0.05555556 0.         1.        ],54,2025-09-09,2025-09-11,688396
5,0.024969549330085345,50.49,49.26,0.006733897893256607,16062995.4,0.2460000000000008,[0.         0.11382114 0.11382114 0.37398374 1.        ],55,2025-09-12,2025-09-18,688396
9,0.1800804828973842,58.65,49.7,0.018735144398696103,22762761.333333332,0.994444444444444,"[0.         0.16759777 0.31396648 0.49385475 0.50167598 0.55977654
 0.54972067 0.65363128 1.        ]",56,2025-09-19,2025-10-09,688396
2,0.0427817221918806,57.28,54.93,,26010415.0,1.1750000000000007,[0. 1.],57,2025-10-10,2025-10-13,688396
2,0.004731574158325714,55.21,54.95,,18396698.5,0.129999999999999,[0. 1.],58,2025-10-14,2025-10-15,688396
4,-0.009079118028534408,53.97,51.11,0.04599220106510163,13843379.5,-0.1225000000000005,[1.         0.         0.65734266 0.82867133],59,2025-10-16,2025-10-21,688396
4,0.03549060542797504,54.56,52.54,0.01832900492726037,10893425.75,0.46750000000000114,[0.07425743 0.         0.84158416 1.        ],60,2025-10-22,2025-10-27,688396
2,0.009667224391150829,54.31,53.79,,10290983.0,0.26000000000000156,[0. 1.],61,2025-10-28,2025-10-29,688396
6,-0.0742194802766872,53.49,49.06,0.022418295608466515,9954587.333333334,-0.6616666666666665,[1.         0.37923251 0.21218962 0.06320542 0.         0.10383747],62,2025-10-30,2025-11-06,688396
2,0.006323949408404634,49.33,49.02,,6573998.0,0.15499999999999758,[0. 1.],63,2025-11-07,2025-11-10,688396
3,0.011578305911029867,49.8,49.23,0.0004543893240134941,6681239.333333333,0.19000000000000009,[0.         0.52631579 1.        ],64,2025-11-11,2025-11-13,688396
8,-0.04955788607855241,48.63,45.98,0.010633660470254122,5958098.625,-0.30125000000000046,"[1.         0.80377358 0.8        0.38867925 0.3509434  0.
 0.03396226 0.09056604]",65,2025-11-14,2025-11-25,688396
4,0.11006974716652129,50.93,45.88,0.05259798924294041,10857219.0,1.2624999999999993,[0.         0.02574257 0.10891089 1.        ],66,2025-11-26,2025-12-01,688396
3,0.09862292426083429,54.25,49.38,0.04353000706765786,23955315.666666668,1.6233333333333324,[0.         0.80492813 1.        ],67,2025-12-02,2025-12-04,688396
2,0.00795153351003411,53.24,52.82,,16051767.5,0.21000000000000085,[0. 1.],68,2025-12-05,2025-12-08,688396
2,0.07931688804554078,56.88,52.7,,27603899.5,2.09,[0. 1.],69,2025-12-09,2025-12-10,688396
5,0.04342342342342336,57.91,54.3,0.037008386366043616,21074470.4,0.4819999999999993,[0.33240997 0.24930748 0.06925208 0.         1.        ],70,2025-12-11,2025-12-17,688396
3,-0.0030542579949693607,55.66,54.5,0.027581376612608125,15441406.666666666,-0.05666666666666487,[1.         0.         0.85344828],71,2025-12-18,2025-12-22,688396
2,0.022917424518006643,56.24,54.98,,13850705.5,0.6300000000000026,[0. 1.],72,2025-12-23,2025-12-24,688396
8,0.10178441369264378,60.51,52.86,0.03274569666079411,16549921.75,0.6987499999999995,"[0.26928105 0.20130719 0.12810458 0.04705882 0.         0.13464052
 0.53594771 1.        ]",73,2025-12-25,2026-01-07,688396
7,0.16780821917808228,68.2,56.08,0.06137577568762483,25790720.285714287,1.4000000000000006,"[0.19141914 0.16749175 0.13531353 0.02062706 0.         0.35066007
 1.        ]",74,2026-01-08,2026-01-16,688396
3,0.017319394601341853,65.2,63.51,0.025215255591037385,30848016.666666668,0.36999999999999983,[0.34319527 0.         1.        ],75,2026-01-19,2026-01-21,688396
4,0.06496954552553486,68.19,64.03,0.02307204549136602,28795135.0,1.0399999999999991,[0.         0.23317308 0.96634615 1.        ],76,2026-01-22,2026-01-27,688396
5,-0.09116597263533605,67.24,59.15,0.04805449415478555,19725088.0,-1.225999999999999,[1.         0.5723115  0.5710754  0.         0.24227441],77,2026-01-28,2026-02-03,688396
2,0.010469436001350972,59.84,59.22,,12757675.5,0.3100000000000023,[0. 1.],78,2026-02-04,2026-02-05,688396
2,0.029421768707483063,60.53,58.8,,11622417.5,0.865000000000002,[0. 1.],79,2026-02-06,2026-02-09,688396
3,0.04554621848739497,62.21,58.68,0.05228226989309303,11981555.666666666,0.9033333333333337,[0.23229462 0.         1.        ],80,2026-02-10,2026-02-12,688396
3,0.0006692320562154784,59.81,58.71,0.025788757264381477,13537533.0,0.01333333333333305,[0.96363636 0.         1.        ],81,2026-02-13,2026-02-25,688396
10,-0.13478991596638662,59.5,49.56,0.027585478057468873,16612741.1,-0.8020000000000003,"[1.         0.75855131 0.58450704 0.28169014 0.16498994 0.15995976
 0.15995976 0.         0.18108652 0.19315895]",82,2026-02-26,2026-03-11,688396
3,-0.02172211350293541,51.1,49.8,0.020686814873017555,16084227.666666666,-0.36999999999999983,[1.         0.         0.14615385],83,2026-03-12,2026-03-16,688396
2,0.006147540983606645,49.1,48.8,,12358648.5,0.15000000000000213,[0. 1.],84,2026-03-17,2026-03-18,688396
